student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score,gender_encoded,part_time_job_encoded,diet_quality_encoded,parental_education_level_encoded,internet_quality_encoded,extracurricular_participation_encoded,total_screen_time,study_efficiency,sleep_quality_score,academic_lifestyle,age_group,performance_level
S1061,1.0845511356851483,Male,0.3064389710473011,-0.6873828412864572,0.7261442517164944,No,1.6890971472475254,-1.199334196323917,Fair,0.47322428867966254,Bachelor,Good,-0.15389603084021786,No,75.0,1,0,0,0,1,0,0.038761410430037224,184.52954894246977,0.18457277246519344,0.2676775606172639,,Medium
S1062,0.21760378501756333,Male,0.6470023974168293,0.7633320316955131,1.3775616247801186,Yes,0.954628406676202,0.5138838244095193,Good,1.4611664362363692,High School,Good,1.6029079741851013,No,94.7,1,1,1,1,1,0,2.140893656475632,126.77335484795928,0.8237084799507549,-1.4938912590588025,,High
S1063,-1.5162909163176066,Male,0.3745516563212065,-0.17536582729282074,0.7261442517164944,Yes,-0.8123543604953856,-1.1177523858128013,Fair,-0.020746785098690747,Bachelor,Average,1.2515471731800376,No,77.6,1,1,0,0,0,0,0.5507784244236738,163.52276715577494,-1.3989198387792543,-0.17622676810246723,,High
S1064,1.0845511356851483,Male,-0.23846251114394382,-0.6873828412864572,0.2608461280996199,No,-0.35464195695093836,-1.036170575301685,Good,-0.020746785098690747,High School,Poor,-0.5052568318452817,Yes,68.6,1,0,1,1,2,1,-0.42653671318683734,-495.44096400710464,0.5235322621282322,0.18807420204289352,,Medium
S1065,-1.0828172409838142,Female,-0.17034982587003844,1.360685214688089,-1.041988618027629,No,-0.38657538045403905,-0.6282615227461047,Poor,-1.5026600064337508,Master,Good,0.9001863721749737,No,69.6,0,0,2,2,1,0,0.31869659666046,-989.3414680027263,-0.5655524609379406,-0.48904642253049846,,Medium
S1066,-0.21586989031622913,Male,0.03398822995167865,1.4460213836870288,-0.8558693685808791,No,-1.8235794380935837,-0.8730069542794527,Good,0.47322428867966254,Bachelor,Average,0.9001863721749737,No,66.5,1,0,1,0,0,0,0.5901520151061497,496.31225088936907,-0.7858689630563437,-0.5561637851544711,,Medium
S1067,-1.5162909163176066,Male,-0.17034982587003844,-0.6020466722875177,1.284502000056744,No,-0.25884168644163474,-0.546679712234989,Poor,-1.5026600064337508,Master,Good,-1.2079784338554094,No,62.2,1,0,2,2,1,0,0.6824553277692262,-884.1528636461147,0.6603773026061479,-0.8528051536392647,,Medium
S1068,-0.21586989031622913,Female,0.919453138512452,-1.8820892072716093,0.8192038764398695,Yes,0.869472610667933,-0.2203524701905246,Good,-1.5026600064337508,Bachelor,Poor,0.19746477016484598,No,82.1,0,1,1,0,2,0,-1.0628853308317399,80.53337313748158,-0.04351184988142801,1.982338469344192,,High
S1069,0.6510774603513558,Male,2.2135941587166585,1.0193405386923315,-0.018332746070504904,No,-1.2594222895387996,0.8402110664539837,Poor,1.4611664362363692,Master,Average,-0.15389603084021786,No,100.0,1,0,2,2,0,0,1.0010077926218266,43.222792391328305,-0.12930514819529462,1.212586366094832,,High
S1070,-1.0828172409838142,Female,-0.579025937513472,-0.6873828412864572,-0.48363086968737945,No,1.2100957947010105,-0.3019342807016411,Poor,-0.514717858877044,Bachelor,Good,-1.2079784338554094,Yes,59.7,0,0,2,0,1,1,-1.1710137109738366,-124.62790701875306,0.36473009952922797,0.5919877734603646,,Medium
S1071,-1.0828172409838142,Female,-1.4644908460742454,0.7633320316955131,-1.6934059910912533,No,0.614005222643126,-1.5256614383683815,Fair,-1.5026600064337508,High School,Poor,1.6029079741851013,Yes,55.1,0,0,0,1,2,1,-0.9300739593957402,-40.38136287870844,-2.44549488546739,-0.5344168866785052,,Medium
S1072,-1.5162909163176066,Male,-0.10223714059613274,-2.052761545269488,-1.1350482427510038,No,-0.6846206664829814,1.166538308498448,Fair,-1.0086889326553974,High School,Average,-0.5052568318452817,Yes,77.1,1,0,0,1,0,1,-3.187809788020492,-34463.63636388337,-0.5894014499780796,3.0855726474243594,,High
S1073,-1.0828172409838142,Female,2.622270270360093,0.9340043696933922,1.935919373120368,No,-0.056596670921996065,-0.791425143768337,Fair,-0.020746785098690747,High School,Average,0.5488255711699098,Yes,97.7,0,0,0,1,0,1,2.8699237428137603,35.88916246257818,-0.43435435656688554,-0.24765347245366742,,High
S1074,0.21760378501756333,Female,-0.8514766786090948,-1.2847360242790333,-1.3211674921977539,No,1.6890971472475254,-0.05718884916829238,Fair,1.4611664362363692,High School,Good,-1.5593392348604733,No,66.9,0,0,0,1,1,0,-2.605903516476787,-89.02471880275107,0.08917681630463606,1.7544268378676924,,Medium
S1075,-1.0828172409838142,Female,1.6686926765254138,0.7633320316955131,0.16778650337624487,Yes,0.869472610667933,0.4323020138984035,Fair,-1.5026600064337508,Bachelor,Good,1.2515471731800376,Yes,99.9,0,1,0,0,1,1,0.931118535071758,56.48239591077685,0.5410463634545842,0.7375741414536557,,High
S1076,-0.21586989031622913,Male,1.6686926765254138,-0.004693489294941721,1.005323125886619,No,0.10307044659350889,0.18755658236505557,Poor,0.9671953624580159,Bachelor,Average,1.6029079741851013,Yes,100.0,1,0,2,0,0,1,1.0006296365916774,56.53893484562247,0.3006359414838523,0.6680630399337364,,High
S1077,-0.21586989031622913,Female,-0.579025937513472,-0.9433913482832755,-1.3211674921977539,No,-0.1630414159323327,1.0849564979873316,Fair,-1.0086889326553974,Bachelor,Poor,-1.5593392348604733,No,57.2,0,0,0,0,2,0,-2.2645588404810293,-119.40898293924079,-1.6918152354284643,1.6855329029675574,,Medium
S1078,1.0845511356851483,Female,0.578889712142924,-0.4313743342896389,0.16778650337624487,Yes,0.17758176810074483,0.5138838244095193,Good,0.47322428867966254,Master,Good,-0.15389603084021786,No,77.3,0,1,1,2,1,0,-0.263587830913394,113.86238238314375,-0.07908468088961648,0.842477543056318,,High
S1079,-0.21586989031622913,Male,1.6005799912515084,0.6779958626965736,0.912263501163244,Yes,-0.45044222746024043,-0.791425143768337,Good,-0.020746785098690747,Master,Average,0.5488255711699098,No,91.6,1,1,1,2,0,0,1.5902593638598175,53.86397609711306,-0.43435435656688554,0.010320627391690929,,High
S1080,1.0845511356851483,Male,-0.4428005669656609,0.08064267970399779,-0.018332746070504904,No,-2.1429136731245935,2.14552003463184,Good,1.4611664362363692,High School,Good,0.9001863721749737,No,70.7,1,0,1,1,1,0,0.06230993363349288,-206.242366008345,1.9313678964039598,-0.5051105005991537,,Medium
S1081,-0.21586989031622913,Other,-0.23846251114394382,0.5926596936976345,2.959575245077492,No,1.6890971472475254,0.18755658236505557,Good,0.9671953624580159,High School,Poor,-1.2079784338554094,No,57.6,2,0,1,1,2,0,3.5522349387751264,-415.99707765028035,-0.2265643066246129,-3.79069744991907,,Medium
S1082,0.21760378501756333,Female,-0.6471386227873777,2.043374566679605,-1.6934059910912533,Yes,0.26273756410901383,-0.13877065967940885,Fair,1.4611664362363692,High School,Poor,-0.5052568318452817,No,60.2,0,1,0,1,2,0,0.3499685755883517,-110.02696116262695,0.07011482386269789,-0.9971071983757294,,Medium
S1083,1.5180248110189407,Male,-1.0558147344308115,-1.6260807002747908,1.098382750609994,No,0.5182049521338223,1.003374687476216,Poor,1.4611664362363692,High School,Good,-1.2079784338554094,Yes,50.5,1,0,2,1,1,1,-0.5276979496647969,-52.83450671020759,-1.2120549835476802,-0.5281167847660146,,Medium
S1084,1.0845511356851483,Female,-0.7152513080612833,1.6166937216849078,-0.20445199551725468,No,0.02855912508627445,0.2691383928761713,Fair,0.9671953624580159,Bachelor,Average,-0.5052568318452817,No,51.3,0,0,0,0,0,0,1.412241726167653,-83.38056226430673,-0.13598401171254504,-2.1274930342289364,,Medium
S1085,-0.6493435656500216,Male,-1.2601527902525285,0.08064267970399779,0.7261442517164944,No,-0.6952651409840159,0.4323020138984035,Good,0.47322428867966254,Bachelor,Good,0.19746477016484598,No,53.5,1,0,1,0,1,0,0.8067869314204922,-46.1146156346827,0.0853644178162483,-2.0669397216730205,,Medium
S1086,0.6510774603513558,Male,0.03398822995167865,-0.9433913482832755,0.44696537754636945,No,-0.10981904342716438,2.4718472766763044,Good,0.9671953624580159,Bachelor,Poor,0.19746477016484598,No,79.2,1,0,1,0,2,0,-0.4964259707369061,591.0966957960605,0.4881027543714869,0.5304142006885847,,High
